timestamp,latitude,longitude,speed_kmh,acceleration_ms2
2024-01-01 12:00:39,37.77396714813072,-122.41884328444986,32.583128372066454,-0.1133252577031083
2024-01-01 12:00:40,37.77397431942156,-122.41891961167111,31.485692343951506,-2.006730202785654
2024-01-01 12:00:41,37.7738047369565,-122.41882011289906,28.569667966495146,-3.8280416023726325
2024-01-01 12:00:42,37.77374601301619,-122.41872349475734,23.82960913920624,4.079309762337978
2024-01-01 12:00:43,37.7736592629427,-122.4187516307167,36.7282874911711,4.441095137064011
2024-01-01 12:00:44,37.77367085350393,-122.41875993914714,32.71179941333426,-4.893954142131923
2024-01-01 12:00:45,37.77366953012251,-122.41897195491397,26.940379206907256,1.1396345082976715
2024-01-01 12:00:46,37.773711158214105,-122.41903362795723,34.991068429929605,-1.61759421042437
2024-01-01 12:00:47,37.773670638948275,-122.41903098828038,23.705190786058516,-0.11384575972048339
2024-01-01 12:00:48,37.77387068690269,-122.41897327627879,34.76337691048864,-1.238940842517163
2024-01-01 12:00:49,37.77389101312212,-122.41889963981221,21.22730910102419,-4.9715365139856065
2024-01-01 12:00:50,37.77379341128099,-122.41884090681482,24.820303882517425,3.0844442210555254
2024-01-01 12:00:51,37.77380305736324,-122.41885151324594,27.39619754313524,6.06965076057431
2024-01-01 12:00:52,37.77391849447671,-122.41891857511685,36.959605403666046,3.500845813987082
2024-01-01 12:00:53,37.77390929594137,-122.4189455646679,34.397889171109405,-5.014711258783704
2024-01-01 12:00:54,37.773845206755645,-122.4188955071169,26.93018288609864,-0.17090544617459713
2024-01-01 12:00:55,37.77385573207208,-122.41880810029139,34.05607827876021,0.7911277496235041
2024-01-01 12:00:56,37.773674189601124,-122.41874687273203,28.512438385345646,-0.3483853026723658
2024-01-01 12:00:57,37.77375790772535,-122.4186718055365,33.35930767341548,-3.375006171307783
2024-01-01 12:00:58,37.77364468816305,-122.41868090072231,21.76242604273008,-1.819292026050194
2024-01-01 12:00:59,37.77366836070916,-122.41874790994362,29.72072362131509,4.2235550351267825
2024-01-01 12:01:00,37.773697226275466,-122.4187786995445,30.209536112983645,-0.6591453855960872
2024-01-01 12:01:01,37.77359809066352,-122.41865348806324,28.402432850122917,-2.3063347099422273
2024-01-01 12:01:02,37.773703547780656,-122.41882462275703,25.59686669309919,-0.7897537483609796
2024-01-01 12:01:03,37.773740233026025,-122.41886838986468,26.822925353400958,1.506449225780237
2024-01-01 12:01:04,37.7738604089115,-122.41885139634472,28.609765144659665,1.6562147118068111
2024-01-01 12:01:05,37.77383040256281,-122.41885681222453,30.13535477701458,-0.31971014296581046
2024-01-01 12:01:06,37.773864568011085,-122.41898651217059,27.970344858728044,-3.0719637478798614
2024-01-01 12:01:07,37.77377472464227,-122.41884778827757,23.991427281254857,-1.4182101078811744
2024-01-01 12:01:08,37.77361807637443,-122.41906553219428,25.133924642965695,1.4659651391846413
2024-01-01 12:01:09,37.773716334683115,-122.41891832237431,26.92335755962414,1.0333756415537998
2024-01-01 12:01:10,37.773645201344685,-122.41896949854251,27.200675926073295,4.776839659708001
2024-01-01 12:01:11,37.77361074519067,-122.41891303711331,36.47703687904014,0.1375024929279398
2024-01-01 12:01:12,37.773600944424935,-122.41907175633709,27.475680911929174,-2.3765332182852
2024-01-01 12:01:13,37.77358374456053,-122.41901240885211,31.723970442469742,1.1340738107241517
2024-01-01 12:01:14,37.77346824439785,-122.41898363439701,29.743828533377478,1.7478207903591532
2024-01-01 12:01:15,37.7735511266548,-122.41892745848196,35.21961202318805,-2.0422689986267955
2024-01-01 12:01:16,37.773407816528895,-122.41892296868662,25.659290536123887,-0.5544766817593185
2024-01-01 12:01:17,37.77340861359715,-122.41871424107447,34.11065865966941,-1.6565507453020505
2024-01-01 12:01:18,37.7733630759061,-122.41854548784798,22.346189045519786,3.394062312838674
2024-01-01 12:01:19,37.773479693276414,-122.41844803853537,40.89878328534676,2.9631440353932685
2024-01-01 12:01:20,37.773321718656064,-122.41860589042459,28.272477116306323,-7.01645458971702
2024-01-01 12:01:21,37.77335971196399,-122.4186757233463,26.86587410591272,1.3334262316358583
2024-01-01 12:01:22,37.773335183782,-122.41863490272223,30.93932957957804,-0.03266083865382541
2024-01-01 12:01:23,37.7733137662221,-122.4185823573962,26.80055242860507,0.7443813749900858
2024-01-01 12:01:24,37.7734364555273,-122.41857960437548,32.42809232955821,-0.10524042228199271
2024-01-01 12:01:25,37.77327768055159,-122.41877093765994,26.590071584041084,-0.0777716731414948
2024-01-01 12:01:26,37.773078587154714,-122.41881151955937,32.27254898327522,2.853452643108888
2024-01-01 12:01:27,37.77295340205534,-122.41879352463877,32.29697687025886,1.0329166869011672
2024-01-01 12:01:28,37.77296644371105,-122.41881508594282,34.338382357077556,2.093363155560205
2024-01-01 12:01:29,37.77296823654454,-122.41891525925426,36.48370318137927,-1.813062632519454
2024-01-01 12:01:30,37.772912489391096,-122.41900019030395,30.712257092038648,-5.600429800448582
2024-01-01 12:01:31,37.77306476210159,-122.41888717864651,25.282843580482105,-1.354388259626031
2024-01-01 12:01:32,37.77318397020814,-122.41872952471093,28.003480572786586,4.0572705591146185
2024-01-01 12:01:33,37.773174999922595,-122.41866752949457,33.39738469871134,-0.311109745268606
2024-01-01 12:01:34,37.77300462568228,-122.41880610693073,27.381261082249374,-1.5581112061915423
2024-01-01 12:01:35,37.77306264609526,-122.41866973835981,30.281162286328257,2.579557121948998
2024-01-01 12:01:36,37.77300149104237,-122.41872524661659,32.54037532614737,-1.1060195538657016
2024-01-01 12:01:37,37.77315998302669,-122.41874224445758,28.069123178596854,-2.201310631431687
2024-01-01 12:01:38,37.77326211987433,-122.4187893758646,28.137754063283996,-0.7043430430051529
2024-01-01 12:01:39,37.773153628033256,-122.41888359943898,26.660437092586548,-1.4773169706974478
